Frequency,Magnitude,Phase
-493.02,6.1606e-10,-2.59286
-493.01,3.78696e-09,2.93157
-493,5.33373e-10,-2.36905
-492.99,8.59293e-10,-2.10405
-492.98,3.91729e-10,2.74905
-492.97,4.68431e-10,-2.83887
-492.96,3.03237e-10,-0.789603
-492.95,4.21651e-10,1.73278
-492.94,1.57669e-09,-1.34674
-492.93,9.63625e-10,-0.306999
-492.92,8.23861e-10,-2.64585
-492.91,8.32856e-10,-1.99135
-492.9,2.18302e-10,-1.40571
-492.89,2.80863e-09,-2.67753
-492.88,7.65309e-10,0.33451
-492.87,7.45046e-10,2.46846
-492.86,6.10084e-10,-1.45904
-492.85,2.58995e-10,2.62357
-492.84,6.31444e-09,-0.70511
-492.83,2.27798e-10,-1.93684
-492.82,6.99017e-10,0.106477
-492.81,4.61248e-10,-3.04862
-492.8,8.2262e-10,-1.79062
-492.79,9.57422e-10,2.81434
-492.78,5.54613e-10,1.15938
-492.77,7.32021e-10,2.56647
-492.76,4.5498e-10,-0.470646
-492.75,1.40405e-10,-2.53403
-492.74,5.8815e-10,2.60919
-492.73,9.32774e-10,0.504265
-492.72,2.53732e-10,-0.10754
-492.71,1.0335e-10,-0.797122
-492.7,1.75826e-09,2.20139
-492.69,3.34175e-10,1.78266
-492.68,1.78829e-09,-0.548463
-492.67,4.89266e-10,-0.875924
-492.66,5.13113e-10,1.95979
-492.65,4.09161e-10,-1.48601
-492.64,1.37474e-10,1.52153
-492.63,6.31471e-10,-1.01861
-492.62,2.83403e-10,0.869399
-492.61,3.41496e-10,-3.11234
-492.6,3.05327e-09,1.89635
-492.59,3.59279e-10,-2.13428
-492.58,1.99639e-10,2.32188
-492.57,4.31555e-10,-0.286737
-492.56,2.12613e-09,-0.227658
-492.55,3.91702e-09,-1.48936
-492.54,1.02939e-09,0.615085
-492.53,3.45527e-09,2.11443
-492.52,5.26042e-09,-1.02558
-492.51,4.61142e-10,-1.21391
-492.5,7.0452e-10,-0.750135
-492.49,8.15044e-11,2.92269
-492.48,8.35853e-10,2.90023
