index,time,amplitude
1083,1.083,1.09744
1084,1.084,0.575984
1085,1.085,6.10832e-14
1086,1.086,-0.574007
1087,1.087,-1.08992
1088,1.088,-1.49749
1089,1.089,-1.75725
1090,1.09,-1.84433
1091,1.091,-1.75084
1092,1.092,-1.48659
1093,1.093,-1.07804
1094,1.094,-0.565685
1095,1.095,2.41823e-14
1096,1.096,0.563503
1097,1.097,1.06974
1098,1.098,1.46945
1099,1.099,1.72397
1100,1.1,1.80902
1101,1.101,1.71695
1102,1.102,1.4575
1103,1.103,1.05672
1104,1.104,0.554374
1105,1.105,-4.39459e-15
1106,1.106,-0.551993
1107,1.107,-1.04766
1108,1.108,-1.43881
1109,1.109,-1.68765
1110,1.11,-1.77051
1111,1.111,-1.68003
1112,1.112,-1.42585
1113,1.113,-1.03354
1114,1.114,-0.542093
1115,1.115,-1.4571e-14
1116,1.116,0.539525
1117,1.117,1.02377
1118,1.118,1.40568
1119,1.119,1.64842
1120,1.12,1.72897
1121,1.121,1.64024
1122,1.122,1.39176
1123,1.123,1.0086
1124,1.124,0.528894
1125,1.125,3.26166e-14
1126,1.126,-0.526148
1127,1.127,-0.998157
1128,1.128,-1.37019
1129,1.129,-1.60644
1130,1.13,-1.68455
1131,1.131,-1.59773
1132,1.132,-1.35537
1133,1.133,-0.982004
1134,1.134,-0.514826
1135,1.135,4.47831e-14
1136,1.136,0.511913
1137,1.137,0.970924
1138,1.138,1.3325
1139,1.139,1.56188
1140,1.14,1.63742
1141,1.141,1.55267
1142,1.142,1.31683
1143,1.143,0.953851
1144,1.144,0.499946
1145,1.145,-2.60902e-14
1146,1.146,-0.496878
1147,1.147,-0.942178
1148,1.148,-1.29273
1149,1.149,-1.5149
1150,1.15,-1.58779
1151,1.151,-1.50523
1152,1.152,-1.27628
1153,1.153,-0.924252
1154,1.154,-0.484313
1155,1.155,8.42784e-15
1156,1.156,0.481101
