Frequency,Magnitude,Phase
-485.54,2.10582e-10,2.23071
-485.52,5.93661e-11,-0.649151
-485.5,2.72952e-10,0.326599
-485.48,6.62062e-11,-0.468563
-485.46,1.58555e-10,-0.597979
-485.44,2.432e-11,-0.958056
-485.42,2.17251e-10,-0.00863585
-485.4,4.02678e-11,1.46945
-485.38,7.93568e-11,-1.82132
-485.36,5.51976e-10,1.20354
-485.34,1.45138e-09,2.01432
-485.32,2.33942e-10,-1.60676
-485.3,2.36794e-10,-2.74954
-485.28,1.38347e-10,1.24295
-485.26,1.94126e-10,-0.778918
-485.24,3.36882e-10,-0.941398
-485.22,2.51921e-10,-0.752703
-485.2,2.19126e-10,1.0011
-485.18,1.4949e-10,-0.95704
-485.16,1.94439e-10,-1.40518
-485.14,1.22816e-10,0.602634
-485.12,2.79908e-11,0.445826
-485.1,1.75697e-10,-0.491178
