index,time,amplitude
826,0.826,3.37717e-15
827,0.827,3.15349e-15
828,0.828,2.92408e-15
829,0.829,2.68886e-15
830,0.83,2.44775e-15
831,0.831,2.2007e-15
832,0.832,1.94766e-15
833,0.833,1.68861e-15
834,0.834,1.42352e-15
835,0.835,1.15237e-15
836,0.836,8.75117e-16
837,0.837,5.91714e-16
838,0.838,3.02088e-16
839,0.839,6.16362e-18
840,0.84,-2.96126e-16
841,0.841,-6.04833e-16
842,0.842,-9.19986e-16
843,0.843,-1.2416e-15
844,0.844,-1.56968e-15
845,0.845,-1.90423e-15
846,0.846,-2.24528e-15
847,0.847,-2.59288e-15
848,0.848,-2.94708e-15
849,0.849,-3.30794e-15
850,0.85,-3.67553e-15
851,0.851,-4.04987e-15
852,0.852,-4.43098e-15
853,0.853,-4.81887e-15
854,0.854,-5.2135e-15
855,0.855,-5.61488e-15
856,0.856,-6.023e-15
857,0.857,-6.4379e-15
858,0.858,-6.85961e-15
859,0.859,-7.28819e-15
860,0.86,-7.72368e-15
861,0.861,-8.16609e-15
862,0.862,-8.61541e-15
863,0.863,-9.07161e-15
864,0.864,-9.53467e-15
865,0.865,-1.00045e-14
866,0.866,-1.04812e-14
867,0.867,-1.09646e-14
868,0.868,-1.14549e-14
869,0.869,-1.1952e-14
870,0.87,-1.24559e-14
871,0.871,-1.29667e-14
872,0.872,-1.34844e-14
873,0.873,-1.40088e-14
874,0.874,-1.45398e-14
875,0.875,-1.50775e-14
876,0.876,-1.56217e-14
877,0.877,-1.61725e-14
878,0.878,-1.67298e-14
879,0.879,-1.72937e-14
880,0.88,-1.78641e-14
881,0.881,-1.84409e-14
882,0.882,-1.90242e-14
883,0.883,-1.96138e-14
884,0.884,-2.02096e-14
885,0.885,-2.08114e-14
886,0.886,-2.14193e-14
887,0.887,-2.20332e-14
888,0.888,-2.26529e-14
889,0.889,-2.32785e-14
890,0.89,-2.39099e-14
891,0.891,-2.45471e-14
892,0.892,-2.51899e-14
893,0.893,-2.58382e-14
894,0.894,-2.64918e-14
895,0.895,-2.71505e-14
896,0.896,-2.78143e-14
897,0.897,-2.84831e-14
898,0.898,-2.91567e-14
899,0.899,-2.9835e-14
900,0.9,-3.0518e-14
901,0.901,-3.12056e-14
902,0.902,-3.18976e-14
903,0.903,-3.25938e-14
904,0.904,-3.32939e-14
905,0.905,-3.39978e-14
906,0.906,-3.47053e-14
907,0.907,-3.54161e-14
908,0.908,-3.61303e-14
909,0.909,-3.68476e-14
910,0.91,-3.75679e-14
911,0.911,-3.8291e-14
912,0.912,-3.90168e-14
